model,epoch,average_loss,accuracy,correct_data,total_data
global,11,12.273562814166352,0.45718108831400533,41,8968
41,12,0.03262015347793552,99.24174843889384,8900,8968
41,12,0.0,100.0,8968,8968
global,12,12.24691806320204,0.45718108831400533,41,8968
global,13,12.22308854605873,0.45718108831400533,41,8968
73,14,0.06910734543249503,97.44647636039251,8739,8968
73,14,0.0,100.0,8968,8968
global,14,12.267481595463885,0.45718108831400533,41,8968
global,15,12.235246132570754,0.44603033006244425,40,8968
51,16,0.09098732582875839,96.61016949152543,8664,8968
51,16,0.0,100.0,8968,8968
global,16,12.21986151294555,0.45718108831400533,41,8968
global,17,12.207859747118444,0.45718108831400533,41,8968
74,18,0.06877888902651277,97.17885816235504,8715,8968
74,18,0.0,100.0,8968,8968
global,18,12.090614925421955,0.45718108831400533,41,8968
global,19,12.07675086080124,0.45718108831400533,41,8968
global,20,12.03859547352174,0.45718108831400533,41,8968
global,21,11.997050127102582,0.45718108831400533,41,8968
global,22,11.965258623849698,0.45718108831400533,41,8968
global,23,11.947984862178696,0.45718108831400533,41,8968
global,24,11.90598418263853,0.4683318465655665,42,8968
global,25,11.856721107285539,0.47948260481712757,43,8968
global,26,11.806783196332729,0.47948260481712757,43,8968
global,27,11.772627548061239,0.47948260481712757,43,8968
global,28,11.737119924798808,0.47948260481712757,43,8968
global,29,11.717314792466313,0.4906333630686887,44,8968
global,30,11.695908136393319,0.4906333630686887,44,8968
global,31,11.657099859933572,0.4906333630686887,44,8968
global,32,11.657462549677499,0.47948260481712757,43,8968
global,33,11.649869409232773,0.4683318465655665,42,8968
global,34,11.620946484309664,0.4683318465655665,42,8968
global,35,11.608330854233836,0.4683318465655665,42,8968
global,36,11.5856445399275,0.4683318465655665,42,8968
global,37,11.559027470189688,0.4683318465655665,42,8968
global,38,11.56591294600855,0.45718108831400533,41,8968
global,39,11.55308619745069,0.47948260481712757,43,8968
global,40,11.500784061510153,0.4906333630686887,44,8968
global,41,11.503179822406207,0.47948260481712757,43,8968
global,42,11.476110053424001,0.4906333630686887,44,8968
global,43,11.469976591915024,0.47948260481712757,43,8968
global,44,11.448268615593344,0.4906333630686887,44,8968
global,45,11.434710318865678,0.4906333630686887,44,8968
global,46,11.435909309523325,0.47948260481712757,43,8968
global,47,11.414102258265391,0.45718108831400533,41,8968
global,48,11.402005326630919,0.45718108831400533,41,8968
global,49,11.374856584737813,0.45718108831400533,41,8968
global,50,11.38757816794512,0.423728813559322,38,8968
global,51,11.36989375037024,0.423728813559322,38,8968
global,52,11.368310346441755,0.423728813559322,38,8968
global,53,11.350450845832382,0.4348795718108831,39,8968
global,54,11.347097752457959,0.423728813559322,38,8968
global,55,11.318166019871871,0.423728813559322,38,8968
global,56,11.29019556207172,0.423728813559322,38,8968
global,57,11.268334280689523,0.4348795718108831,39,8968
global,58,11.25404453447735,0.423728813559322,38,8968
global,59,11.256474937316458,0.423728813559322,38,8968
global,60,11.239283528527865,0.423728813559322,38,8968
global,61,11.238633266418349,0.423728813559322,38,8968
global,62,11.247828372985948,0.423728813559322,38,8968
global,63,11.23772929716493,0.4348795718108831,39,8968
global,64,11.21160373806847,0.44603033006244425,40,8968
global,65,11.20382736879837,0.44603033006244425,40,8968
global,66,11.204703129369376,0.44603033006244425,40,8968
global,67,11.16785135532893,0.44603033006244425,40,8968
global,68,11.169725245391547,0.44603033006244425,40,8968
global,69,11.160495273137498,0.44603033006244425,40,8968
global,70,11.169278431534236,0.44603033006244425,40,8968
